task,lang,metric,baseline,method,n_queries,meandiff,t_stat,p_raw,p_adj_holm,reject
rat2rev,ja,R@10,bm25,qwen3-reranker-4b+bm25,121,0.01980031130519176,1.2129554840128967,0.22752919622790968,1.0,False
rat2rev,ja,R@10,bm25,qwen3-reranker-8b+bm25,121,0.03556103788191291,2.8335920797785485,0.005401394897405734,0.17824603161438923,False
rat2rev,ja,R@10,bm25,rankgpt-gpt-4.1-mini+bm25,121,0.04345811372866643,3.476565390556993,0.0007079189163470876,0.026900918821189328,True
rat2rev,ja,R@10,bm25,rankgpt-gpt-4.1-nano+bm25,121,-0.0055891207541768125,-0.4537028477255775,0.6508621648580093,1.0,False
rat2rev,ja,R@10,bm25,rankgpt-gpt-5.4-mini+bm25,121,0.038115145674890306,2.3953682785377652,0.01814991390496269,0.5444974171488807,False
rat2rev,ja,R@100,bm25,bge-m3,121,-0.04397538450450862,-3.1930196118649734,0.0017981846054037232,0.059340091978322865,False
rat2rev,ja,R@100,bm25,bge-reranker-v2-m3+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,bm25+d2e,121,0.02862591624279892,2.0894105228054642,0.03878355329682431,0.9695888324206077,False
rat2rev,ja,R@100,bm25,bm25+d2q,121,0.005857943254886058,1.2134548477897895,0.22733902819353144,1.0,False
rat2rev,ja,R@100,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.008393682817933623,-2.395999700702503,0.0181201409222306,0.4711236639779956,False
rat2rev,ja,R@100,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.0181589952279659,-3.363996838221117,0.001031811458732053,0.035081589596889805,True
rat2rev,ja,R@100,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.000584709985442663,0.11814957399790887,0.9061466857625302,1.0,False
rat2rev,ja,R@100,bm25,bm25+q2e_zs.qwen3.5-9b,121,-0.005036162303292116,-0.8354536411494276,0.4051226817347389,1.0,False
rat2rev,ja,R@100,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.005592203854429339,1.727567920163533,0.08663845215386229,1.0,False
rat2rev,ja,R@100,bm25,bm25+task_q2e.qwen3.5-9b,121,0.0008974133993497812,0.16662393451330834,0.8679463964073822,1.0,False
rat2rev,ja,R@100,bm25,jina-reranker-v2+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,jina-v3,121,0.011860105234250589,0.686289752142855,0.49385433256850697,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+d2e,121,0.001978157856652595,0.10833197815306549,0.9139132881062183,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+d2q,121,-0.006887977228639172,-0.41621209656419833,0.6779982632632812,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,-0.01790270688085351,-1.0948233719705027,0.27578663561948996,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,-0.018326376259942212,-1.03334186236602,0.3035219916740256,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,0.00020862300154083182,0.012724438414801994,0.9898687717733545,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.02422418192144823,-1.4199607130246708,0.15821189659753435,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,0.008847688555820753,0.5160322895990782,0.6067813953597948,1.0,False
rat2rev,ja,R@100,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.01908076075074814,1.1590117759403933,0.24875255337156602,1.0,False
rat2rev,ja,R@100,bm25,mcontriever,121,-0.05434326293708348,-2.7352509114140386,0.007179076233188295,0.22973043946202543,False
rat2rev,ja,R@100,bm25,mcontriever-maxp-both,121,-0.04613714886200497,-2.6184607348393403,0.00997125644312702,0.2791951804075566,False
rat2rev,ja,R@100,bm25,mcontriever-maxp-doc,121,-0.04613714886200497,-2.6184607348393403,0.00997125644312702,0.2791951804075566,False
rat2rev,ja,R@100,bm25,mcontriever-maxp-q,121,-0.05434326293708348,-2.7352509114140386,0.007179076233188295,0.22973043946202543,False
rat2rev,ja,R@100,bm25,mdpr,121,-0.1207590588417296,-6.32132871011231,4.60100333964537e-09,1.7483812690652407e-07,True
rat2rev,ja,R@100,bm25,mdpr-maxp-both,121,-0.11249487215749959,-6.102361496054201,1.3204058986463849e-08,4.7534612351269856e-07,True
rat2rev,ja,R@100,bm25,mdpr-maxp-doc,121,-0.11249487215749959,-6.102361496054201,1.3204058986463849e-08,4.7534612351269856e-07,True
rat2rev,ja,R@100,bm25,mdpr-maxp-q,121,-0.1207590588417296,-6.32132871011231,4.60100333964537e-09,1.7483812690652407e-07,True
rat2rev,ja,R@100,bm25,me5-base,121,-0.0438133016833602,-2.7288864762498144,0.007310682754024055,0.22973043946202543,False
rat2rev,ja,R@100,bm25,me5-base-maxp-both,121,-0.02664879533972737,-2.029177935921959,0.04465267133873957,1.0,False
rat2rev,ja,R@100,bm25,me5-base-maxp-doc,121,-0.02664879533972737,-2.029177935921959,0.04465267133873957,1.0,False
rat2rev,ja,R@100,bm25,me5-base-maxp-q,121,-0.0438133016833602,-2.7288864762498144,0.007310682754024055,0.22973043946202543,False
rat2rev,ja,R@100,bm25,qwen3-reranker-0.6b+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,qwen3-reranker-4b+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,qwen3-reranker-8b+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,rankgpt-gpt-4.1-mini+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,rankgpt-gpt-4.1-nano+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@100,bm25,rankgpt-gpt-5.4-mini+bm25,121,0.0,0.0,1.0,1.0,False
rat2rev,ja,R@1000,bm25,bge-m3,121,-0.05317779528695024,-3.953612044526032,0.00013059918949770595,0.003264979737442649,True
rat2rev,ja,R@1000,bm25,bge-reranker-v2-m3+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,bm25+d2e,121,0.04690137460853328,4.407747990623883,2.2881112261152468e-05,0.0005949089187899641,True
rat2rev,ja,R@1000,bm25,bm25+d2q,121,0.005757766753119557,1.0638317718331052,0.2895409621044768,1.0,False
rat2rev,ja,R@1000,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.0023450851179440467,-0.956728379715085,0.34062786107092863,1.0,False
rat2rev,ja,R@1000,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.005966696114850706,-1.5201177388775156,0.13111191420701,1.0,False
rat2rev,ja,R@1000,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.004221755303454607,2.1195678380125367,0.036103049598282096,0.6498548927690777,False
rat2rev,ja,R@1000,bm25,bm25+q2e_zs.qwen3.5-9b,121,0.0026567440474751488,0.5142062409264679,0.6080534683172448,1.0,False
rat2rev,ja,R@1000,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.006696642282313363,2.168093418640177,0.032125481297029475,0.6103841446435601,False
rat2rev,ja,R@1000,bm25,bm25+task_q2e.qwen3.5-9b,121,0.008464012716338598,3.1983653351540506,0.0017677733499012215,0.04242656039762932,True
rat2rev,ja,R@1000,bm25,jina-reranker-v2+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,jina-v3,121,0.022214326626737113,1.4955846928120602,0.13738721360015577,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+d2e,121,0.020543285002621932,1.3176054578338607,0.19014581632903027,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+d2q,121,0.003629108633270555,0.2495558199230286,0.8033575486293757,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,0.00931629676128559,0.6503229443036906,0.5167267738484019,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,0.009871899071008983,0.6468072775296955,0.5189919534729484,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,0.012102262331240924,0.8165439116793412,0.41580715663747925,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.0016983734670133132,-0.10875274562861886,0.9135802469157823,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,0.02421898900162457,1.6035753020967216,0.1114365672177472,1.0,False
rat2rev,ja,R@1000,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.030896706559897565,2.000769471605427,0.04767431897571871,0.810463422587218,False
rat2rev,ja,R@1000,bm25,mcontriever,121,-0.006941407585114572,-0.45057085467288965,0.6531119092682343,1.0,False
rat2rev,ja,R@1000,bm25,mcontriever-maxp-both,121,0.0014234595627587365,0.09482979688491841,0.9246081871074087,1.0,False
rat2rev,ja,R@1000,bm25,mcontriever-maxp-doc,121,0.0014234595627587365,0.09482979688491841,0.9246081871074087,1.0,False
rat2rev,ja,R@1000,bm25,mcontriever-maxp-q,121,-0.006941407585114572,-0.45057085467288965,0.6531119092682343,1.0,False
rat2rev,ja,R@1000,bm25,mdpr,121,-0.09417916852687772,-5.529529727752354,1.9063673694201182e-07,5.719102108260355e-06,True
rat2rev,ja,R@1000,bm25,mdpr-maxp-both,121,-0.07888902366804863,-4.852164680175985,3.709251498408531e-06,0.00010385904195543886,True
rat2rev,ja,R@1000,bm25,mdpr-maxp-doc,121,-0.07888902366804863,-4.852164680175985,3.709251498408531e-06,0.00010385904195543886,True
rat2rev,ja,R@1000,bm25,mdpr-maxp-q,121,-0.09417916852687772,-5.529529727752354,1.9063673694201182e-07,5.719102108260355e-06,True
rat2rev,ja,R@1000,bm25,me5-base,121,-0.050025525942821995,-3.067759097299913,0.002666184101211024,0.06132223432785355,False
rat2rev,ja,R@1000,bm25,me5-base-maxp-both,121,-0.03448566841583981,-2.2621055386544593,0.02549037291123972,0.5352978311360341,False
rat2rev,ja,R@1000,bm25,me5-base-maxp-doc,121,-0.03448566841583981,-2.2621055386544593,0.02549037291123972,0.5352978311360341,False
rat2rev,ja,R@1000,bm25,me5-base-maxp-q,121,-0.050025525942821995,-3.067759097299913,0.002666184101211024,0.06132223432785355,False
rat2rev,ja,R@1000,bm25,qwen3-reranker-0.6b+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,qwen3-reranker-4b+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,qwen3-reranker-8b+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,rankgpt-gpt-4.1-mini+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,rankgpt-gpt-4.1-nano+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,R@1000,bm25,rankgpt-gpt-5.4-mini+bm25,121,-0.263241391975975,-13.728031273530652,2.3186645966500552e-26,8.81092546727021e-25,True
rat2rev,ja,nDCG@10,bm25,bge-m3,121,-0.03310872758776059,-1.6487856162355268,0.10180719948308167,1.0,False
rat2rev,ja,nDCG@10,bm25,bge-reranker-v2-m3+bm25,121,0.0307346575093451,1.5951436676433233,0.11331050104347731,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+d2e,121,0.026776649635280415,2.6539437887920347,0.009033784952809477,0.28908111848990325,False
rat2rev,ja,nDCG@10,bm25,bm25+d2q,121,0.011829341772105456,1.733022730317878,0.08566049338909397,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.00019910481763462298,-0.05687292794793801,0.9547410099793137,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.0022618322272120917,-0.5219457795205357,0.6026701930381667,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.004018066057985668,1.677582500715791,0.09603145199110995,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+q2e_zs.qwen3.5-9b,121,0.0041586393871816466,1.0902789446558092,0.2777747627614818,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.005848817545366072,2.011675082816423,0.046494369260351935,1.0,False
rat2rev,ja,nDCG@10,bm25,bm25+task_q2e.qwen3.5-9b,121,0.008232002894869769,2.4592284522440586,0.015349466398814845,0.46048399196444534,False
rat2rev,ja,nDCG@10,bm25,jina-reranker-v2+bm25,121,-0.03240819472346216,-1.9187451075538593,0.057391795209078354,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3,121,-0.002895797144324442,-0.1567675284668878,0.875691514427512,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+d2e,121,0.0006938724633708845,0.03632572137260653,0.9710829997076054,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+d2q,121,-0.024036147236946196,-1.2817592466470105,0.2023981179084515,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,-0.018204180169145778,-0.9950725237836328,0.3217032831785575,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,-0.02686977002710658,-1.4015075650596251,0.1636434557036748,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,-0.023493454501209612,-1.299194665018073,0.19636776263655945,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.030632630071448792,-1.7239533303260595,0.08729150382170525,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,0.006220002519802692,0.32294697660266325,0.7472974452310814,1.0,False
rat2rev,ja,nDCG@10,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.003279981866250318,0.1737859065149521,0.8623265473359917,1.0,False
rat2rev,ja,nDCG@10,bm25,mcontriever,121,-0.06599721228056389,-3.1683419927549177,0.0019449881758886976,0.06612959798021573,False
rat2rev,ja,nDCG@10,bm25,mcontriever-maxp-both,121,-0.06508979431602219,-3.443024889516523,0.000792733950258729,0.028538422209314244,True
rat2rev,ja,nDCG@10,bm25,mcontriever-maxp-doc,121,-0.06508979431602219,-3.443024889516523,0.000792733950258729,0.028538422209314244,True
rat2rev,ja,nDCG@10,bm25,mcontriever-maxp-q,121,-0.06599721228056389,-3.1683419927549177,0.0019449881758886976,0.06612959798021573,False
rat2rev,ja,nDCG@10,bm25,mdpr,121,-0.04444012563155647,-2.056673900064103,0.04188539964427041,1.0,False
rat2rev,ja,nDCG@10,bm25,mdpr-maxp-both,121,-0.04103574682407906,-1.9071163617003286,0.058896040329781345,1.0,False
rat2rev,ja,nDCG@10,bm25,mdpr-maxp-doc,121,-0.04103574682407906,-1.9071163617003286,0.058896040329781345,1.0,False
rat2rev,ja,nDCG@10,bm25,mdpr-maxp-q,121,-0.04444012563155647,-2.056673900064103,0.04188539964427041,1.0,False
rat2rev,ja,nDCG@10,bm25,me5-base,121,-0.024435562384952,-1.168383641934713,0.24496801519804315,1.0,False
rat2rev,ja,nDCG@10,bm25,me5-base-maxp-both,121,-0.023937112108997155,-1.1867599939473477,0.2376664506839177,1.0,False
rat2rev,ja,nDCG@10,bm25,me5-base-maxp-doc,121,-0.023937112108997155,-1.1867599939473477,0.2376664506839177,1.0,False
rat2rev,ja,nDCG@10,bm25,me5-base-maxp-q,121,-0.024435562384952,-1.168383641934713,0.24496801519804315,1.0,False
rat2rev,ja,nDCG@10,bm25,qwen3-reranker-0.6b+bm25,121,0.04749493553129906,2.4902860097842163,0.014132159666567487,0.4380969496635921,False
rat2rev,ja,nDCG@10,bm25,qwen3-reranker-4b+bm25,121,0.024613556293735735,1.2646348110276144,0.20845285388530685,1.0,False
rat2rev,ja,nDCG@10,bm25,qwen3-reranker-8b+bm25,121,0.03100413871411341,1.8537971553686208,0.06622390521072502,1.0,False
rat2rev,ja,nDCG@10,bm25,rankgpt-gpt-4.1-mini+bm25,121,0.10262554640219837,5.824920244599983,4.892680857330353e-08,1.859218725785534e-06,True
rat2rev,ja,nDCG@10,bm25,rankgpt-gpt-4.1-nano+bm25,121,0.02397186912372526,1.5746583608521898,0.11796814732610146,1.0,False
rat2rev,ja,nDCG@10,bm25,rankgpt-gpt-5.4-mini+bm25,121,0.08542352391370672,3.912991464327317,0.00015168148655407212,0.005612215002500668,True
rat2rev,ja,nDCG@100,bm25,bge-m3,121,-0.04466085611291503,-2.966926371125032,0.0036311224871455297,0.10167142964007483,False
rat2rev,ja,nDCG@100,bm25,bge-reranker-v2-m3+bm25,121,0.009364551871664515,0.8890458554248295,0.3757571585272247,1.0,False
rat2rev,ja,nDCG@100,bm25,bm25+d2e,121,0.02648130610339678,2.7548927431133654,0.006786377139312938,0.1832321827614493,False
rat2rev,ja,nDCG@100,bm25,bm25+d2q,121,0.010448770384507138,1.9547343559852763,0.05293987968716882,0.8470380749947011,False
rat2rev,ja,nDCG@100,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.004286484391483163,-1.8512125495101843,0.06659763998052717,0.9989645997079076,False
rat2rev,ja,nDCG@100,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.011240617306433543,-4.510526529898309,1.5168960588233284e-05,0.0005157446599999317,True
rat2rev,ja,nDCG@100,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.003382945444653976,2.2830638851767664,0.024186459840023017,0.41827929072978215,False
rat2rev,ja,nDCG@100,bm25,bm25+q2e_zs.qwen3.5-9b,121,0.001563967248497343,0.6761787083286838,0.5002283434251423,1.0,False
rat2rev,ja,nDCG@100,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.005944945706714086,2.6905825871293585,0.008150094345758774,0.21190245298972812,False
rat2rev,ja,nDCG@100,bm25,bm25+task_q2e.qwen3.5-9b,121,0.0069695228270949235,2.6174341601508235,0.009999639686388163,0.24999099215970408,False
rat2rev,ja,nDCG@100,bm25,jina-reranker-v2+bm25,121,-0.023726292217878805,-2.320283101015467,0.022014699512093797,0.41827929072978215,False
rat2rev,ja,nDCG@100,bm25,jina-v3,121,-0.0028090535319899184,-0.1873035432744467,0.8517389696924662,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+d2e,121,-0.006272502237767747,-0.412106248181585,0.6809967876160048,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+d2q,121,-0.022750096887414167,-1.4687653697298937,0.14451303595841852,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,-0.02160279530994895,-1.4894672742874657,0.13898795338167325,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,-0.027711055915298915,-1.7438006978700313,0.08375473751658866,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,-0.01802354017445819,-1.2225782996915042,0.22388480570792033,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.03635933411583714,-2.4541147891584156,0.015558622433125809,0.34288002755126334,False
rat2rev,ja,nDCG@100,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,0.00032312214516209433,0.021024718399939385,0.9832608570581127,1.0,False
rat2rev,ja,nDCG@100,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.002970272826660496,0.19257356917753132,0.8476184735498482,1.0,False
rat2rev,ja,nDCG@100,bm25,mcontriever,121,-0.0678110230637679,-3.8973409162335493,0.00016063953589511145,0.0051404651486435665,True
rat2rev,ja,nDCG@100,bm25,mcontriever-maxp-both,121,-0.06008329559138559,-3.744324033248292,0.0002792005515179079,0.008376016545537237,True
rat2rev,ja,nDCG@100,bm25,mcontriever-maxp-doc,121,-0.06008329559138559,-3.744324033248292,0.0002792005515179079,0.008376016545537237,True
rat2rev,ja,nDCG@100,bm25,mcontriever-maxp-q,121,-0.0678110230637679,-3.8973409162335493,0.00016063953589511145,0.0051404651486435665,True
rat2rev,ja,nDCG@100,bm25,mdpr,121,-0.08058563539283306,-4.578412640063646,1.1524452479896743e-05,0.000430983663891887,True
rat2rev,ja,nDCG@100,bm25,mdpr-maxp-both,121,-0.07766716676830218,-4.5823428894577996,1.1341675365575974e-05,0.000430983663891887,True
rat2rev,ja,nDCG@100,bm25,mdpr-maxp-doc,121,-0.07766716676830218,-4.5823428894577996,1.1341675365575974e-05,0.000430983663891887,True
rat2rev,ja,nDCG@100,bm25,mdpr-maxp-q,121,-0.08058563539283306,-4.578412640063646,1.1524452479896743e-05,0.000430983663891887,True
rat2rev,ja,nDCG@100,bm25,me5-base,121,-0.038810017380268735,-2.486214575106477,0.014286667814635973,0.34288002755126334,False
rat2rev,ja,nDCG@100,bm25,me5-base-maxp-both,121,-0.03446800017025216,-2.4098059016014686,0.017479883518112155,0.3670775538803553,False
rat2rev,ja,nDCG@100,bm25,me5-base-maxp-doc,121,-0.03446800017025216,-2.4098059016014686,0.017479883518112155,0.3670775538803553,False
rat2rev,ja,nDCG@100,bm25,me5-base-maxp-q,121,-0.038810017380268735,-2.486214575106477,0.014286667814635973,0.34288002755126334,False
rat2rev,ja,nDCG@100,bm25,qwen3-reranker-0.6b+bm25,121,0.009516057232216702,0.8808695361612058,0.3801492761971442,1.0,False
rat2rev,ja,nDCG@100,bm25,qwen3-reranker-4b+bm25,121,0.002512464395778228,0.2223379054365302,0.8244288178762155,1.0,False
rat2rev,ja,nDCG@100,bm25,qwen3-reranker-8b+bm25,121,0.00561747268072602,0.5395752769006269,0.5904897839207178,1.0,False
rat2rev,ja,nDCG@100,bm25,rankgpt-gpt-4.1-mini+bm25,121,0.04393703377667812,3.976337600355347,0.00012005594992774528,0.003961846347615594,True
rat2rev,ja,nDCG@100,bm25,rankgpt-gpt-4.1-nano+bm25,121,0.0026665599560368462,0.3365403163847537,0.7370512674647953,1.0,False
rat2rev,ja,nDCG@100,bm25,rankgpt-gpt-5.4-mini+bm25,121,0.029158459010646266,2.302747786302323,0.02301552916096962,0.41827929072978215,False
rat2rev,ja,nDCG@1000,bm25,bge-m3,121,-0.05111237706876729,-3.604660918198474,0.00045631079315186165,0.009582526656189095,True
rat2rev,ja,nDCG@1000,bm25,bge-reranker-v2-m3+bm25,121,-0.08705893680965597,-6.80561482184892,4.2172634963658753e-10,1.3916969538007389e-08,True
rat2rev,ja,nDCG@1000,bm25,bm25+d2e,121,0.03459547358273362,4.216466696782418,4.837857846419066e-05,0.0012094644616047665,True
rat2rev,ja,nDCG@1000,bm25,bm25+d2q,121,0.012185093084624335,2.3647730770042727,0.019645515496346157,0.21610067045980774,False
rat2rev,ja,nDCG@1000,bm25,bm25+q2d_zs.gpt-4.1-mini,121,-0.0013470328354115615,-0.7042449057026646,0.48264470780600377,1.0,False
rat2rev,ja,nDCG@1000,bm25,bm25+q2d_zs.qwen3.5-9b,121,-0.006862028982100284,-3.106765793884465,0.0023612552677455146,0.030696318480691688,True
rat2rev,ja,nDCG@1000,bm25,bm25+q2e_zs.gpt-4.1-mini,121,0.004458739181166608,4.452819961039011,1.9121019240019207e-05,0.0004971465002404994,True
rat2rev,ja,nDCG@1000,bm25,bm25+q2e_zs.qwen3.5-9b,121,0.004219937765257473,2.1805000715833494,0.031171725765368863,0.31171725765368863,False
rat2rev,ja,nDCG@1000,bm25,bm25+task_q2e.gpt-4.1-mini,121,0.006691113528726417,3.280616680092527,0.0013562793009677353,0.024413027417419235,True
rat2rev,ja,nDCG@1000,bm25,bm25+task_q2e.qwen3.5-9b,121,0.009409799882244987,4.635717162239118,9.120533495713565e-06,0.00024625440438426626,True
rat2rev,ja,nDCG@1000,bm25,jina-reranker-v2+bm25,121,-0.11986853707202201,-10.508654932639734,1.0368321085366594e-18,3.939962012439306e-17,True
rat2rev,ja,nDCG@1000,bm25,jina-v3,121,-0.0001712609330261352,-0.01295072062259171,0.9896886154071446,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+d2e,121,-0.002110964906831453,-0.15724994295948883,0.8753121483261223,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+d2q,121,-0.02047901092283992,-1.4909983923606052,0.1385859489521566,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+q2d_zs.gpt-4.1-mini,121,-0.015609809872709653,-1.2267441532796464,0.2223202741300668,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+q2d_zs.qwen3.5-9b,121,-0.021127568712520337,-1.5227561305466126,0.13045066311263448,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+q2e_zs.gpt-4.1-mini,121,-0.01583043191900855,-1.2057551158949624,0.23028401523201839,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+q2e_zs.qwen3.5-9b,121,-0.0316252828976539,-2.41883281261207,0.017072198855252702,0.20486638626303244,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+task_q2e.gpt-4.1-mini,121,0.003238941775328466,0.2399243621771853,0.8107982519437964,1.0,False
rat2rev,ja,nDCG@1000,bm25,jina-v3+task_q2e.qwen3.5-9b,121,0.004545755501540602,0.3324573182009979,0.7401240134925606,1.0,False
rat2rev,ja,nDCG@1000,bm25,mcontriever,121,-0.05905019010362276,-3.8094014926576816,0.00022111419842785985,0.005085626563840776,True
rat2rev,ja,nDCG@1000,bm25,mcontriever-maxp-both,121,-0.049609017711757034,-3.4126666864771025,0.0008776503166130823,0.017553006332261645,True
rat2rev,ja,nDCG@1000,bm25,mcontriever-maxp-doc,121,-0.049609017711757034,-3.4126666864771025,0.0008776503166130823,0.017553006332261645,True
rat2rev,ja,nDCG@1000,bm25,mcontriever-maxp-q,121,-0.05905019010362276,-3.8094014926576816,0.00022111419842785985,0.005085626563840776,True
rat2rev,ja,nDCG@1000,bm25,mdpr,121,-0.08265992169216284,-5.3981100253869,3.4489804098196753e-07,1.1036737311422961e-05,True
rat2rev,ja,nDCG@1000,bm25,mdpr-maxp-both,121,-0.07706828583923302,-5.296869981645115,5.416421748507205e-07,1.6249265245521615e-05,True
rat2rev,ja,nDCG@1000,bm25,mdpr-maxp-doc,121,-0.07706828583923302,-5.296869981645115,5.416421748507205e-07,1.6249265245521615e-05,True
rat2rev,ja,nDCG@1000,bm25,mdpr-maxp-q,121,-0.08265992169216284,-5.3981100253869,3.4489804098196753e-07,1.1036737311422961e-05,True
rat2rev,ja,nDCG@1000,bm25,me5-base,121,-0.04621201036579271,-3.229499094214681,0.0015999633857826099,0.02719937755830437,True
rat2rev,ja,nDCG@1000,bm25,me5-base-maxp-both,121,-0.04251418301574578,-3.1939477938365535,0.0017928695872450433,0.02719937755830437,True
rat2rev,ja,nDCG@1000,bm25,me5-base-maxp-doc,121,-0.04251418301574578,-3.1939477938365535,0.0017928695872450433,0.02719937755830437,True
rat2rev,ja,nDCG@1000,bm25,me5-base-maxp-q,121,-0.04621201036579271,-3.229499094214681,0.0015999633857826099,0.02719937755830437,True
rat2rev,ja,nDCG@1000,bm25,qwen3-reranker-0.6b+bm25,121,-0.08671555246217401,-7.240196156721929,4.6530158411306914e-11,1.582025385984435e-09,True
rat2rev,ja,nDCG@1000,bm25,qwen3-reranker-4b+bm25,121,-0.09358524250739776,-7.2648099564653785,4.100716646399946e-11,1.4352508262399812e-09,True
