task,lang,metric,baseline,method,n_queries,meandiff,t_stat,p_raw,p_adj_holm,reject
rev2rev,en,nDCG@1000,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.02307716790816542,-3.8723798025450393,0.00012203024199116405,0.0014643629038939687,True
rev2rev,en,nDCG@1000,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.02470781060784984,-4.146066764505737,3.9707348008612654e-05,0.0005559028721205772,True
rev2rev,en,nDCG@1000,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,-0.018068960479097458,-3.0208968385267974,0.0026487775842214396,0.016163759224449695,True
rev2rev,en,nDCG@1000,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,-0.020963928396411088,-3.49925563517252,0.000508068088820829,0.0050806808882082905,True
rev2rev,en,nDCG@1000,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,-0.01956443723742587,-3.294598301922239,0.001055251348992635,0.00844201079194108,True
rev2rev,en,nDCG@1000,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.020600860872651613,-3.4444912490921116,0.0006200386034193444,0.0055803474307741,True
rev2rev,en,nDCG@1000,jina-v3,jina-reranker-v2+bm25,503,-0.07131607668972831,-11.031095743035287,1.7501725534343801e-25,5.0755004049597025e-24,True
rev2rev,en,nDCG@1000,jina-v3,jina-v3+d2e,503,-0.012692939688613607,-4.606752165543149,5.191749621165346e-06,8.306799393864554e-05,True
rev2rev,en,nDCG@1000,jina-v3,jina-v3+d2q,503,-0.039312377169333675,-12.125074032352249,7.433778216036704e-30,2.378809029131745e-28,True
rev2rev,en,nDCG@1000,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.006008252318368085,-3.0629786375889894,0.0023091084606356705,0.016163759224449695,True
rev2rev,en,nDCG@1000,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.00919953132447922,-4.280810939761632,2.2313016352806514e-05,0.0003346952452920977,True
rev2rev,en,nDCG@1000,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0016980428090202261,0.9590035096162445,0.33801862339672994,0.5841743592070552,False
rev2rev,en,nDCG@1000,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0025145330508776287,-1.2686850760803698,0.20514137767700086,0.5841743592070552,False
rev2rev,en,nDCG@1000,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.005150093195076216,2.131944443304313,0.03349626977969511,0.16748134889847555,False
rev2rev,en,nDCG@1000,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,0.0031236361824039404,1.2984620419035506,0.19472478640235175,0.5841743592070552,False
rev2rev,en,nDCG@1000,jina-v3,mcontriever,503,-0.05617510045117227,-8.09100363702927,4.487609088499248e-15,9.872739994698345e-14,True
rev2rev,en,nDCG@1000,jina-v3,mcontriever-maxp-both,503,-0.045793202255822354,-6.518568074998577,1.731370691426303e-10,3.1164672445673454e-09,True
rev2rev,en,nDCG@1000,jina-v3,mcontriever-maxp-doc,503,-0.04550220459258449,-7.228693087838737,1.8279443280038237e-12,3.6558886560076475e-11,True
rev2rev,en,nDCG@1000,jina-v3,mcontriever-maxp-q,503,-0.05003907491140607,-6.994274530969367,8.554095089745918e-12,1.6252780670517245e-10,True
rev2rev,en,nDCG@1000,jina-v3,mdpr,503,-0.1280928245708865,-16.964394696746126,2.3454061558687026e-51,8.91254339230107e-50,True
rev2rev,en,nDCG@1000,jina-v3,mdpr-maxp-both,503,-0.12324013687700879,-16.775488552785387,1.805341388679582e-50,6.499228999246495e-49,True
rev2rev,en,nDCG@1000,jina-v3,mdpr-maxp-doc,503,-0.11972495110826403,-16.68491045316128,4.792759464238676e-50,1.6774658124835365e-48,True
rev2rev,en,nDCG@1000,jina-v3,mdpr-maxp-q,503,-0.1288357748062141,-16.78961385704809,1.55016176361769e-50,5.735598525385453e-49,True
rev2rev,en,nDCG@1000,jina-v3,me5-base,503,-0.05142583032992886,-8.69766304520235,4.854645657724227e-17,1.1651149578538144e-15,True
rev2rev,en,nDCG@1000,jina-v3,me5-base-maxp-both,503,-0.05617825957862308,-8.335557648093483,7.4473766166674e-16,1.712896621833502e-14,True
rev2rev,en,nDCG@1000,jina-v3,me5-base-maxp-doc,503,-0.043622110823868965,-7.709956180048446,6.804624466857395e-14,1.428971138040053e-12,True
rev2rev,en,nDCG@1000,jina-v3,me5-base-maxp-q,503,-0.0545127944905085,-8.842113532527192,1.596078826109251e-17,3.9901970652731274e-16,True
rev2rev,en,nDCG@1000,jina-v3,qwen3-reranker-0.6b+bm25,503,-0.06893304653948368,-11.226220276834795,3.024538346329665e-26,9.073615038988996e-25,True
rev2rev,en,nDCG@1000,jina-v3,qwen3-reranker-4b+bm25,503,-0.07311898544217986,-11.815741739565743,1.3514030913695555e-28,4.189349583245622e-27,True
rev2rev,en,nDCG@1000,jina-v3,qwen3-reranker-8b+bm25,503,-0.06496122772480642,-10.374958876047478,5.587645609930029e-23,1.508664314681108e-21,True
rev2rev,en,nDCG@1000,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.07017730690233888,-10.879098073673886,6.78388246187958e-25,1.8994870893262823e-23,True
rev2rev,en,nDCG@1000,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.07672304190559874,-12.659212993826896,4.5290251735174296e-32,1.4945783072607517e-30,True
rev2rev,en,nDCG@1000,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,-0.06141216644012497,-9.259378309641232,5.974966348738574e-19,1.553491250672029e-17,True
rev2rev,en,AP,jina-v3,bge-m3,503,-0.02260960760258593,-4.696083326712189,3.4272985010613728e-06,7.882786552441158e-05,True
rev2rev,en,AP,jina-v3,bge-reranker-v2-m3+bm25,503,-0.05416554354979991,-8.154722603610306,2.821176299363835e-15,9.59199941783704e-14,True
rev2rev,en,AP,jina-v3,bm25,503,-0.0064214331999402924,-1.2944864237297142,0.1960925830123478,1.0,False
rev2rev,en,AP,jina-v3,bm25+d2e,503,-0.002397811512127593,-0.5030013502099145,0.6151839328838542,1.0,False
rev2rev,en,AP,jina-v3,bm25+d2q,503,-0.007927671917194448,-1.5809510627862453,0.11451905543496634,1.0,False
rev2rev,en,AP,jina-v3,bm25+q2d_zs.gpt-4.1-mini,503,-0.007131565301524327,-1.453642603978077,0.14667027977869004,1.0,False
rev2rev,en,AP,jina-v3,bm25+q2d_zs.qwen3.5-9b,503,-0.007752271997227461,-1.5859067355357868,0.11339014746751058,1.0,False
rev2rev,en,AP,jina-v3,bm25+q2e_zs.gpt-4.1-mini,503,-0.0033808241336834885,-0.6789277364896065,0.497496532077682,1.0,False
rev2rev,en,AP,jina-v3,bm25+q2e_zs.qwen3.5-9b,503,-0.005770518382456716,-1.1738854694343752,0.2409975149650168,1.0,False
rev2rev,en,AP,jina-v3,bm25+task_q2e.gpt-4.1-mini,503,-0.005212519166075506,-1.0513977578551235,0.29358179298917114,1.0,False
rev2rev,en,AP,jina-v3,bm25+task_q2e.qwen3.5-9b,503,-0.005339869827384956,-1.068415400796805,0.2858466674327348,1.0,False
rev2rev,en,AP,jina-v3,jina-reranker-v2+bm25,503,-0.013135489999979908,-2.5742335411635215,0.010331792464905244,0.20663584929810488,False
rev2rev,en,AP,jina-v3,jina-v3+d2e,503,-0.012272465723340458,-5.138807892882817,3.9662161280130967e-07,9.518918707231432e-06,True
rev2rev,en,AP,jina-v3,jina-v3+d2q,503,-0.01818399884687695,-6.679703766581998,6.36983327477041e-11,2.038346647926531e-09,True
rev2rev,en,AP,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,503,-0.0034934961195690734,-2.3946522515294006,0.01700183960068359,0.32303495241298824,False
rev2rev,en,AP,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,503,-0.005822890135561472,-3.324274460193113,0.000951284804237811,0.019976980888994033,True
rev2rev,en,AP,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,503,0.0006356907847368239,0.45697790622284334,0.647884604938246,1.0,False
rev2rev,en,AP,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,503,-0.0026938699446061544,-1.770467750976177,0.07725609300697757,1.0,False
rev2rev,en,AP,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,503,0.0014132428476358527,0.7930432799245056,0.4281272556248936,1.0,False
rev2rev,en,AP,jina-v3,jina-v3+task_q2e.qwen3.5-9b,503,-0.0007340305856971785,-0.4127735263536635,0.6799487846930354,1.0,False
rev2rev,en,AP,jina-v3,mcontriever,503,-0.03689087600208536,-6.165560018005398,1.4448765011055273e-09,4.190141853206029e-08,True
rev2rev,en,AP,jina-v3,mcontriever-maxp-both,503,-0.03534543593407025,-5.317844123048763,1.5836954220692955e-07,3.959238555173239e-06,True
rev2rev,en,AP,jina-v3,mcontriever-maxp-doc,503,-0.03081048699826278,-5.618318914386513,3.1996540481654205e-08,8.959031334863177e-07,True
rev2rev,en,AP,jina-v3,mcontriever-maxp-q,503,-0.035294046219895674,-5.450623988147558,7.882226623890889e-08,2.12820118845054e-06,True
rev2rev,en,AP,jina-v3,mdpr,503,-0.06496583584287856,-10.315582949274605,9.313840352161101e-23,3.539259333821218e-21,True
rev2rev,en,AP,jina-v3,mdpr-maxp-both,503,-0.06191451794773103,-10.044549424640433,9.369403866643078e-22,3.279291353325077e-20,True
rev2rev,en,AP,jina-v3,mdpr-maxp-doc,503,-0.05726928510164209,-10.253901867477092,1.5804828796699679e-22,5.689738366811885e-21,True
rev2rev,en,AP,jina-v3,mdpr-maxp-q,503,-0.06517160372786512,-10.265035426958725,1.4368126704647738e-22,5.316206880719663e-21,True
rev2rev,en,AP,jina-v3,me5-base,503,-0.03265136014388903,-6.571575100846051,1.2487386001293704e-10,3.8710896604010484e-09,True
rev2rev,en,AP,jina-v3,me5-base-maxp-both,503,-0.04436594632980096,-6.460147431548496,2.475906832036693e-10,7.42772049611008e-09,True
rev2rev,en,AP,jina-v3,me5-base-maxp-doc,503,-0.02580249449284481,-5.41307352699391,9.615554624555341e-08,2.5000442023843885e-06,True
rev2rev,en,AP,jina-v3,me5-base-maxp-q,503,-0.041249981508114895,-7.160286534630202,2.879521019697726e-12,9.502419365002495e-11,True
rev2rev,en,AP,jina-v3,qwen3-reranker-0.6b+bm25,503,-0.006976809855871883,-1.5331130173774135,0.12587795947872527,1.0,False
rev2rev,en,AP,jina-v3,qwen3-reranker-4b+bm25,503,-0.010495689916028861,-2.2144319947097126,0.02724750585098814,0.4904551053177865,False
rev2rev,en,AP,jina-v3,qwen3-reranker-8b+bm25,503,-0.004123181809283029,-0.8695296946249392,0.38497302945288364,1.0,False
rev2rev,en,AP,jina-v3,rankgpt-gpt-4.1-mini+bm25,503,-0.007666725479030425,-1.4892440026601226,0.1370510859790494,1.0,False
rev2rev,en,AP,jina-v3,rankgpt-gpt-4.1-nano+bm25,503,-0.01658756812830225,-3.7227474746888918,0.00021937306300736758,0.004826207386162087,True
rev2rev,en,AP,jina-v3,rankgpt-gpt-5.4-mini+bm25,503,0.001028521780336153,0.18960134526225828,0.8496981699889541,1.0,False
rev2rev,ja,R@10,jina-v3,bge-m3,535,-0.007645644577226116,-1.0171292875865376,0.30955253365682217,1.0,False
rev2rev,ja,R@10,jina-v3,bge-reranker-v2-m3+bm25,535,-0.007246130464632107,-0.8546848308226582,0.39310892437068873,1.0,False
rev2rev,ja,R@10,jina-v3,bm25,535,0.004821990202732675,0.5330941012084465,0.5941902265121527,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+d2e,535,0.007420123733610466,0.8462811049425044,0.3977750174122051,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+d2q,535,0.0063619493446709025,0.694147857338397,0.4878913507596144,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,0.007384367546027025,0.810906631657438,0.41778055078452,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,0.003751437878536291,0.411928201383443,0.6805573467559758,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,0.00756009499747077,0.835576990535444,0.40376661851474144,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,0.006348555545609804,0.7048819974753586,0.4811909933298532,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,0.006255930297619289,0.6851039467850085,0.49357560049001803,1.0,False
rev2rev,ja,R@10,jina-v3,bm25+task_q2e.qwen3.5-9b,535,0.006061464347516035,0.6613623467906652,0.5086652182748702,1.0,False
rev2rev,ja,R@10,jina-v3,jina-reranker-v2+bm25,535,-0.012829621096314723,-1.616876356048193,0.10649552164169825,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+d2e,535,-0.007035463193702846,-2.0608949017709315,0.039796740597875496,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+d2q,535,-0.005043129817728121,-1.1314477202560054,0.2583745492274944,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.002460679901862103,-0.7633626539624125,0.4455842569442541,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.0015474499478616939,-0.34028809537332194,0.7337733991480577,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.002621152051710416,-0.5361408849931248,0.592084439031894,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,0.001983088571961691,0.3835246041119476,0.7014834731508779,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,0.00084823603507581,0.16512489628265037,0.8689081674710152,1.0,False
rev2rev,ja,R@10,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,0.006135264471793012,1.3465273409576912,0.17870375077433556,1.0,False
rev2rev,ja,R@10,jina-v3,mcontriever,535,0.00011217052006456236,0.01371266025190983,0.9890643445036829,1.0,False
rev2rev,ja,R@10,jina-v3,mcontriever-maxp-both,535,-0.002662101424320392,-0.32794707289918507,0.7430802218139176,1.0,False
rev2rev,ja,R@10,jina-v3,mcontriever-maxp-doc,535,-0.001811620932919229,-0.22124127371495464,0.8249891451949004,1.0,False
rev2rev,ja,R@10,jina-v3,mcontriever-maxp-q,535,-0.0014783417024260507,-0.17725116821469275,0.8593783158227012,1.0,False
rev2rev,ja,R@10,jina-v3,mdpr,535,-0.017057596151066685,-2.0268770478660874,0.04317133226932398,1.0,False
rev2rev,ja,R@10,jina-v3,mdpr-maxp-both,535,-0.011277474571609186,-1.353602414617608,0.17643590465611644,1.0,False
rev2rev,ja,R@10,jina-v3,mdpr-maxp-doc,535,-0.012602496110675236,-1.5005138878449449,0.13407234251864195,1.0,False
rev2rev,ja,R@10,jina-v3,mdpr-maxp-q,535,-0.014951771101149725,-1.7898143281403254,0.07405025916477606,1.0,False
rev2rev,ja,R@10,jina-v3,me5-base,535,-0.012502902762792263,-1.6653836023559514,0.09642276272311687,1.0,False
rev2rev,ja,R@10,jina-v3,me5-base-maxp-both,535,-0.008261791679713571,-1.1476369843474328,0.25163234117012645,1.0,False
rev2rev,ja,R@10,jina-v3,me5-base-maxp-doc,535,-0.009674008048861132,-1.3341546609780068,0.18272184490954352,1.0,False
rev2rev,ja,R@10,jina-v3,me5-base-maxp-q,535,-0.011862689747313923,-1.591505237355138,0.11208768795318298,1.0,False
rev2rev,ja,R@10,jina-v3,qwen3-reranker-0.6b+bm25,535,0.0012921801330813846,0.16638116215763787,0.8679199754588003,1.0,False
rev2rev,ja,R@10,jina-v3,qwen3-reranker-4b+bm25,535,0.009055649838150763,1.1976747642559882,0.23157499893087471,1.0,False
rev2rev,ja,R@10,jina-v3,qwen3-reranker-8b+bm25,535,0.01656072749142695,2.147319460731896,0.03221735573742177,1.0,False
rev2rev,ja,R@10,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,0.03510633495969443,4.196370915146382,3.1763926470877244e-05,0.0012070292058933352,True
rev2rev,ja,R@10,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.004800760646492613,-0.6005726441727991,0.5483794640196331,1.0,False
rev2rev,ja,R@10,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,0.02216149713758896,2.4677206787676047,0.013910055590476792,0.5146720568476413,False
rev2rev,ja,R@100,jina-v3,bge-m3,535,-0.06330428871874684,-7.415104576201046,4.800475614835086e-13,1.5361521967472275e-11,True
rev2rev,ja,R@100,jina-v3,bge-reranker-v2-m3+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,bm25+d2e,535,-0.03466085618021199,-3.4661281249186966,0.0005705179034134416,0.004564143227307533,True
rev2rev,ja,R@100,jina-v3,bm25+d2q,535,-0.02932329928413258,-2.8763646584338134,0.00418358884670928,0.02928512192696496,True
rev2rev,ja,R@100,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,-0.039784319274414906,-3.986234558282201,7.647023507506149e-05,0.0009941130559757993,True
rev2rev,ja,R@100,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,-0.0413670554662246,-4.212433783677239,2.965425532866416e-05,0.00047446808525862657,True
rev2rev,ja,R@100,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,-0.038197041132331744,-3.8487012190538668,0.00013311643971624423,0.0014642808368786865,True
rev2rev,ja,R@100,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,-0.03776989238080265,-3.9442835916863896,9.071500514971539e-05,0.0010885800617965846,True
rev2rev,ja,R@100,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,-0.042453896428230116,-4.305091400189824,1.986251118522493e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,bm25+task_q2e.qwen3.5-9b,535,-0.04106810018221641,-4.073146316973014,5.341833693729298e-05,0.0007478567171221018,True
rev2rev,ja,R@100,jina-v3,jina-reranker-v2+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,jina-v3+d2e,535,-0.008492639303366203,-1.9433742929030902,0.05249600434165203,0.1711412615564958,False
rev2rev,ja,R@100,jina-v3,jina-v3+d2q,535,-0.01630394638524823,-3.8366613811694674,0.0001396261383645501,0.0014642808368786865,True
rev2rev,ja,R@100,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.008793516001814071,-2.0306515724445706,0.04278531538912395,0.1711412615564958,False
rev2rev,ja,R@100,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.014976788431975361,-2.8481666780364407,0.004566647531893364,0.02928512192696496,True
rev2rev,ja,R@100,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.016794945484151377,-3.7224832440984064,0.00021821346220028578,0.001963921159802572,True
rev2rev,ja,R@100,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,-0.010890343031449397,-2.3320334192987473,0.020069788171322756,0.10034894085661378,False
rev2rev,ja,R@100,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,-0.009053199086473736,-2.0047175282154144,0.0454975677382573,0.1711412615564958,False
rev2rev,ja,R@100,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,-0.009093139052125302,-1.8560806383304291,0.06399271664165836,0.1711412615564958,False
rev2rev,ja,R@100,jina-v3,mcontriever,535,-0.03750231015568883,-4.518222196167165,7.683309326903797e-06,0.00020744935182640252,True
rev2rev,ja,R@100,jina-v3,mcontriever-maxp-both,535,-0.03916511778081918,-4.757891475856223,2.5213391512939278e-06,7.31188353875239e-05,True
rev2rev,ja,R@100,jina-v3,mcontriever-maxp-doc,535,-0.03471115188220881,-4.206290356786586,3.044484740108374e-05,0.00047446808525862657,True
rev2rev,ja,R@100,jina-v3,mcontriever-maxp-q,535,-0.03879201440960344,-4.6952128620099405,3.390217122416367e-06,9.492607942765828e-05,True
rev2rev,ja,R@100,jina-v3,mdpr,535,-0.06754620961177583,-7.896344543456894,1.6438372598323828e-14,5.917814135396578e-13,True
rev2rev,ja,R@100,jina-v3,mdpr-maxp-both,535,-0.06169358534371716,-7.232776350520729,1.650961263280135e-12,5.1179799161684185e-11,True
rev2rev,ja,R@100,jina-v3,mdpr-maxp-doc,535,-0.059110945200892925,-7.11908193390705,3.5231372063282316e-12,1.0569411618984694e-10,True
rev2rev,ja,R@100,jina-v3,mdpr-maxp-q,535,-0.06918878016249873,-7.882928580209054,1.8099561860450237e-14,6.334846651157583e-13,True
rev2rev,ja,R@100,jina-v3,me5-base,535,-0.06824982232934895,-8.275314463526998,1.0297257167116511e-15,3.809985151833109e-14,True
rev2rev,ja,R@100,jina-v3,me5-base-maxp-both,535,-0.06307156644228613,-7.799224075940128,3.290769443319308e-14,1.1188616107285647e-12,True
rev2rev,ja,R@100,jina-v3,me5-base-maxp-doc,535,-0.06146477078086864,-7.629708446670299,1.0878554409277297e-13,3.5899229550615083e-12,True
rev2rev,ja,R@100,jina-v3,me5-base-maxp-q,535,-0.07022194158711326,-8.477940505601087,2.2500771715440082e-16,8.550293251867232e-15,True
rev2rev,ja,R@100,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,qwen3-reranker-4b+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,qwen3-reranker-8b+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,rankgpt-gpt-4.1-mini+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,rankgpt-gpt-4.1-nano+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@100,jina-v3,rankgpt-gpt-5.4-mini+bm25,535,-0.04381642602486547,-4.329332235178514,1.786365844784986e-05,0.0004644551196440964,True
rev2rev,ja,R@1000,jina-v3,bge-m3,535,-0.06269702283510277,-8.143254543172878,2.7339775340861397e-15,6.288148328398121e-14,True
rev2rev,ja,R@1000,jina-v3,bge-reranker-v2-m3+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,bm25,535,-0.05415724155950701,-5.307984705609067,1.628008775300006e-07,2.76761491801001e-06,True
rev2rev,ja,R@1000,jina-v3,bm25+d2e,535,-0.03890927881919837,-3.7965125237073822,0.00016357445327560004,0.0013085956262048003,True
rev2rev,ja,R@1000,jina-v3,bm25+d2q,535,-0.0403714272375604,-3.9903971129465057,7.517876400980597e-05,0.0007517876400980597,True
rev2rev,ja,R@1000,jina-v3,bm25+q2d_zs.gpt-4.1-mini,535,-0.04898774045436953,-4.801554183067347,2.0473786685983235e-06,2.866330136037653e-05,True
rev2rev,ja,R@1000,jina-v3,bm25+q2d_zs.qwen3.5-9b,535,-0.045788666313508655,-4.643511505385965,4.3173315979235635e-06,5.180797917508276e-05,True
rev2rev,ja,R@1000,jina-v3,bm25+q2e_zs.gpt-4.1-mini,535,-0.049208867866082064,-4.8382310625684095,1.7167012796162316e-06,2.5750519194243475e-05,True
rev2rev,ja,R@1000,jina-v3,bm25+q2e_zs.qwen3.5-9b,535,-0.044779383720287655,-4.450528640476985,1.0432478925435196e-05,0.00011475726817978716,True
rev2rev,ja,R@1000,jina-v3,bm25+task_q2e.gpt-4.1-mini,535,-0.04941745053991072,-4.890826979427248,1.3308480933030306e-06,2.129356949284849e-05,True
rev2rev,ja,R@1000,jina-v3,bm25+task_q2e.qwen3.5-9b,535,-0.04770308714275906,-4.7914763466501755,2.148488884489274e-06,2.866330136037653e-05,True
rev2rev,ja,R@1000,jina-v3,jina-reranker-v2+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,jina-v3+d2e,535,-0.0008348337467915105,-0.2947630391190513,0.768289459581804,1.0,False
rev2rev,ja,R@1000,jina-v3,jina-v3+d2q,535,-0.011483036778735757,-3.595592226950982,0.00035366925490694834,0.0024756847843486383,True
rev2rev,ja,R@1000,jina-v3,jina-v3+q2d_zs.gpt-4.1-mini,535,-0.007304750644385946,-2.341032566398587,0.019597438005407083,0.11758462803244249,False
rev2rev,ja,R@1000,jina-v3,jina-v3+q2d_zs.qwen3.5-9b,535,-0.006639510404394157,-1.913874383858091,0.056170464731457974,0.2246818589258319,False
rev2rev,ja,R@1000,jina-v3,jina-v3+q2e_zs.gpt-4.1-mini,535,-0.013015857379566934,-3.885427059684775,0.0001149858469391578,0.0010348726224524202,True
rev2rev,ja,R@1000,jina-v3,jina-v3+q2e_zs.qwen3.5-9b,535,-0.008576065095935698,-2.282014096295136,0.02288104242412495,0.11758462803244249,False
rev2rev,ja,R@1000,jina-v3,jina-v3+task_q2e.gpt-4.1-mini,535,-0.0007526865036286397,-0.21046378487379316,0.8333859956442912,1.0,False
rev2rev,ja,R@1000,jina-v3,jina-v3+task_q2e.qwen3.5-9b,535,0.0010456171232264505,0.2895767282055372,0.7722524700798487,1.0,False
rev2rev,ja,R@1000,jina-v3,mcontriever,535,-0.03981411636359828,-5.355538674193293,1.2695925939577792e-07,2.2852666691240027e-06,True
rev2rev,ja,R@1000,jina-v3,mcontriever-maxp-both,535,-0.04578655943124594,-5.991926292002322,3.816042734320236e-09,8.013689742072495e-08,True
rev2rev,ja,R@1000,jina-v3,mcontriever-maxp-doc,535,-0.04361710978847976,-5.778724027912414,1.2803430025146273e-08,2.5606860050292544e-07,True
rev2rev,ja,R@1000,jina-v3,mcontriever-maxp-q,535,-0.040460798815395986,-5.4049393051277095,9.786422441400132e-08,1.859420263866025e-06,True
rev2rev,ja,R@1000,jina-v3,mdpr,535,-0.07824731938710812,-9.45963459018687,9.768458704139754e-20,2.9305376112419263e-18,True
rev2rev,ja,R@1000,jina-v3,mdpr-maxp-both,535,-0.06553080600235353,-7.527776443037845,2.2109277393759576e-13,4.864041026627107e-12,True
rev2rev,ja,R@1000,jina-v3,mdpr-maxp-doc,535,-0.07042811364625456,-8.428997895083652,3.2570503894392166e-16,8.142625973598041e-15,True
rev2rev,ja,R@1000,jina-v3,mdpr-maxp-q,535,-0.07450415498955944,-8.603960849648896,8.619093928470755e-17,2.327155360687104e-15,True
rev2rev,ja,R@1000,jina-v3,me5-base,535,-0.0716381707640878,-9.257049138981383,5.070430221994666e-19,1.4197204621585066e-17,True
rev2rev,ja,R@1000,jina-v3,me5-base-maxp-both,535,-0.06711011079121998,-8.316853729263105,7.555753543127269e-16,1.8133808503505445e-14,True
rev2rev,ja,R@1000,jina-v3,me5-base-maxp-doc,535,-0.06791396915106018,-8.564127737899057,1.168618998262029e-16,3.038409395481275e-15,True
rev2rev,ja,R@1000,jina-v3,me5-base-maxp-q,535,-0.07277340025672308,-9.340041444966127,2.5902953454450704e-19,7.511856501790705e-18,True
rev2rev,ja,R@1000,jina-v3,qwen3-reranker-0.6b+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,qwen3-reranker-4b+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
rev2rev,ja,R@1000,jina-v3,qwen3-reranker-8b+bm25,535,-0.2706376914374143,-23.095908791150208,2.3749996536094077e-82,9.02499868371575e-81,True
